"","SystemId","SystemName","AgeScore","CalmarScore","CalmarMessage","SharpeScore","StatValueVal","Score","i.CalmarMessage","C2Score"
"361",15830287,"Swing forex",8,4,"",1,0,4,"",5.25
"362",15847673,"Z-EB-NotSupported",8,4,"",1,0.03,4,"",5.25
"363",15871012,"End of Test",8,4,"",1,-0.19,4,"",5.25
"364",15875707,"Stock Index Pullback Method",8,4,"",1,-0.12,4,"",5.25
"365",15878333,"closed",8,4,"",1,-0.01,4,"",5.25
"366",15879965,"Test_S&P500 E-mini Daytrade 25P",8,4,"",1,0,4,"",5.25
"367",15888004,"UptikInvestments.com - Optimized Options",8,4,"",1,0,4,"",5.25
"368",15888131,"UptikInvestments.com",8,4,"",1,0.01,4,"",5.25
"369",15888843,"Elder eRL",8,4,"",1,0,4,"",5.25
"370",15889554,"VirtualWalt",8,4,"",1,0.07,4,"",5.25
"371",15893250,"E-Mini Swing Pro",8,4,"",1,0,4,"",5.25
"372",15893963,"VirtualDavid",8,4,"",1,0,4,"",5.25
"373",15899002,"Forex Momentum",8,4,"",1,-0.06,4,"",5.25
"374",15921387,"neurotato",8,4,"",1,-0.02,4,"",5.25
"375",15923627,"Index",8,4,"",1,0.02,4,"",5.25
"376",15934757,"Gumbinator",8,4,"",1,0,4,"",5.25
"377",15941906,"TPS DayTrade E-Mini Russell",8,4,"",1,0.08,4,"",5.25
"378",15959477,"Simple Supply & Demand",8,4,"",1,0,4,"",5.25
"379",15960477,"Test 1 (closed)",8,4,"",1,0,4,"",5.25
"380",15966933,"OEX option overnight",8,4,"",1,0,4,"",5.25
"381",15974137,"Swing Trader",8,4,"",1,0,4,"",5.25
"382",15989251,"Diligence Doctor",8,4,"",1,0.07,4,"",5.25
"383",15989678,"Virtual Josh",8,4,"",1,0,4,"",5.25
"384",15990611,"Uptik Thomas",8,4,"",1,0,4,"",5.25
"385",15991097,"TWFG EURO",8,4,"",1,0,4,"",5.25
"386",15993939,"VirtualKathleen",8,4,"",1,0,4,"",5.25
"387",15997887,"PMKing Trading - Alpha (Retired)",8,4,"",1,-0.17,4,"",5.25
"388",16031160,"ForeXtreme",8,4,"",1,0,4,"",5.25
"389",16033185,"Cm Forex Fund",8,4,"",1,0.09,4,"",5.25
"390",16041319,"EOD Swing Trader",8,4,"",1,0,4,"",5.25
"391",16054184,"Blog.fallondpicks.com",8,4,"",1,0.01,4,"",5.25
"392",16064354,"Bulls & Bears",8,4,"",1,0,4,"",5.25
"393",16069936,"Pussy Forex",8,4,"",1,0.02,4,"",5.25
"394",16077616,"DDD FX",8,4,"",1,-0.05,4,"",5.25
"395",16083186,"MZ's High Probability Swing Trades",8,4,"",1,0,4,"",5.25
"396",16083222,"Georges Swing Plays",8,4,"",1,0.12,4,"",5.25
"397",16090400,"SS-Swing",8,4,"",1,0.52,4,"",5.25
"398",16112776,"MBN-1",8,4,"",1,-0.05,4,"",5.25
"399",16113760,"Russell 2k E-mini Intraday Aggressive",8,4,"",1,0,4,"",5.25
"400",16132279,"OVERNIGHT GAPPERS",8,4,"",1,-0.07,4,"",5.25
"401",16158092,"Tiger Trading",8,4,"",1,0,4,"",5.25
"402",16164450,"Risk-Averse FX (by_JEP_Forex)",8,4,"",1,0,4,"",5.25
"403",16167394,"RevNaz",8,4,"",1,0,4,"",5.25
"404",16170665,"Aussie Forex",8,4,"",1,0,4,"",5.25
"405",16187885,"Super Reversals",8,4,"",1,0.05,4,"",5.25
"406",16188611,"E-mini Master",8,4,"",1,0.04,4,"",5.25
"407",16207855,"Intraday Swing",8,4,"",1,0,4,"",5.25
"408",16211490,"Turbo Trader / Turbo TraderProfessional",8,4,"",1,0.09,4,"",5.25
"409",16231163,"Q-TIPS",8,4,"",1,0,4,"",5.25
"410",16236105,"Sling Shot",8,4,"",1,0.01,4,"",5.25
"411",16265315,"FOREX Formula",8,4,"",1,0.02,4,"",5.25
"412",16266227,"RNH Money Tree",8,4,"",1,0.11,4,"",5.25
"413",16271891,"High-Sharpe FX (by_JEP_Forex)",8,4,"",1,0.01,4,"",5.25
"414",16277375,"THE HOLY GRAIL OF STOCK INVESTING",8,4,"",1,0.01,4,"",5.25
"415",16286168,"Sonex",8,4,"",1,0.33,4,"",5.25
"416",16291065,"Trade Master",8,4,"",1,0.02,4,"",5.25
"417",16293835,"Company Test Model",8,4,"",1,0,4,"",5.25
"418",16296035,"Earnings Trader",8,4,"",1,0,4,"",5.25
"419",16308932,"Pipraker",8,4,"",1,0.13,4,"",5.25
"420",16314813,"Beck TA Commodity Trader",8,4,"",1,-0.02,4,"",5.25
"421",16323350,"Trendsetter",8,4,"",1,0.03,4,"",5.25
"422",16327913,"Abraxis One",8,4,"",1,0.02,4,"",5.25
"423",16331370,"XPE Market Analysis",8,4,"",1,0,4,"",5.25
"424",16334287,"Hellfire V.2",8,4,"",1,-0.02,4,"",5.25
"425",16339514,"Portfolio",8,4,"",1,0.5,4,"",5.25
"426",16351924,"OEX Swing",8,4,"",1,0,4,"",5.25
"427",16357528,"TradeEngine for 401k",8,4,"",1,0,4,"",5.25
"428",16387693,"Omnitrader",8,4,"",1,0.04,4,"",5.25
"429",16397314,"future-pro",8,4,"",1,-0.06,4,"",5.25
"430",16402947,"YaD Capital Growth",8,4,"",1,-0.06,4,"",5.25
"431",16403177,"Winning Forex Monthly System!",8,4,"",1,-0.19,4,"",5.25
"432",16407279,"The Compounding Daytrader",8,4,"",1,0.04,4,"",5.25
"433",16409627,"Trend Rider",8,4,"",1,-0.01,4,"",5.25
"434",16410774,"PAP (Passionate About Profits) Trader",8,4,"",1,0.05,4,"",5.25
"435",16441845,"RELAX ZONE",8,4,"",1,-0.08,4,"",5.25
"436",16455881,"ER2 daytrading",8,4,"",1,0,4,"",5.25
"437",16462883,"Bund PRO",8,4,"",1,-0.01,4,"",5.25
"438",16466440,"MZ's High Probability E-mini Trades",8,4,"",1,0.07,4,"",5.25
"439",16485717,"BVC Option",8,4,"",1,0,4,"",5.25
"440",16508839,"WT - Discontinued",8,4,"",1,-0.05,4,"",5.25
"441",16541824,"Triple O",8,4,"",1,0,4,"",5.25
"442",16543863,"inactive system",8,4,"",1,-0.01,4,"",5.25
"443",16543949,"Index Trading",8,4,"",1,0,4,"",5.25
"444",16647307,"OBSOLETE2",8,4,"",1,-0.03,4,"",5.25
"445",16674039,"Cis1-Part-Time Scavenger",8,4,"",1,-0.04,4,"",5.25
"446",16704439,"Madiv",8,4,"",1,0,4,"",5.25
"447",16723103,"TPS DayTrade E-Mini S&P MidCap",8,4,"",1,0,4,"",5.25
"448",16742500,"Currency Scalper",8,4,"",1,0,4,"",5.25
"449",16753942,"Index Ranger System",8,4,"",1,-0.11,4,"",5.25
"450",16755060,"Russel Triple Swing",8,4,"",1,-0.01,4,"",5.25
"451",16769624,"Neuro Forex",8,4,"",1,0,4,"",5.25
"452",16772140,"Swing Timer Futures QQQQ",8,4,"",1,0.04,4,"",5.25
"453",16785992,"Trend E",8,4,"",1,0.02,4,"",5.25
"454",16787111,"ZDforex",8,4,"",1,0.02,4,"",5.25
"455",16788363,"Granville's Nemesis",8,4,"",1,-0.03,4,"",5.25
"456",16800235,"LottaBits NASD-1",8,4,"",1,-0.08,4,"",5.25
"457",16805385,"Turbo Trader Ts 8.1 3006 test",8,4,"",1,0.01,4,"",5.25
"458",16806221,"Athena II - Futures",8,4,"",1,0,4,"",5.25
"459",16821332,"Deltatrade",8,4,"",1,0,4,"",5.25
"460",16832924,"dave bates trading",8,4,"",1,-0.1,4,"",5.25
"461",16836783,"Penny Stock Movers",8,4,"",1,0,4,"",5.25
"462",16851905,"Steady II",8,4,"",1,-0.01,4,"",5.25
"463",16886303,"Magnet",8,4,"",1,-0.04,4,"",5.25
"464",16893222,"Eagle1-Trading",8,4,"",1,0.11,4,"",5.25
"465",16910687,"ER2 Russell Hustle",8,4,"",1,0.02,4,"",5.25
"466",16929154,"JustTesting",8,4,"",1,0.02,4,"",5.25
"467",16929460,"Peridot Capital Contrarian Strategy",8,4,"",1,0.01,4,"",5.25
"468",16938623,"Test System 1",8,4,"",1,0,4,"",5.25
"469",16947534,"UN-RX1",8,4,"",1,0,4,"",5.25
"470",16964880,"Eagle One",8,4,"",1,0,4,"",5.25
"471",16979495,"Day Trader IV",8,4,"",1,0.05,4,"",5.25
"472",16980372,"Upbeat Trading System - Options",8,4,"",1,0,4,"",5.25
"473",17020205,"HiPPoT - High Probability Popular Trades",8,4,"",1,0,4,"",5.25
"474",17026662,"zen trader",8,4,"",1,0,4,"",5.25
"475",17027989,"Market Motion Detector",8,4,"",1,0,4,"",5.25
"476",17038326,"Entropia",8,4,"",1,0.01,4,"",5.25
"477",17043038,"PMKing Trading - ModeX (Retired)",8,4,"",1,0,4,"",5.25
"478",17045491,"Money Maker",8,4,"",1,-0.04,4,"",5.25
"479",17047652,"TTS",8,4,"",1,-0.05,4,"",5.25
"480",17107052,"One Day Breakouts / Swing Trades",8,4,"",1,0,4,"",5.25
"481",17115930,"Springbrook Options",8,4,"",1,-0.01,4,"",5.25
"482",17118106,"Magnet Swing",8,4,"",1,0,4,"",5.25
"483",17118703,"Magnet Pivots",8,4,"",1,0,4,"",5.25
"484",17121255,"Pannonia",8,4,"",1,0,4,"",5.25
"485",17134817,"TrendHugger 2",8,4,"",1,0,4,"",5.25
"486",17137899,"Prosperity ER2",8,4,"",1,0.01,4,"",5.25
"487",17144484,"STOCK TIME-R",8,4,"",1,0.22,4,"",5.25
"488",17150985,"Megan",8,4,"",1,0,4,"",5.25
"489",17151810,"Upbeat Trading System",8,4,"",1,0,4,"",5.25
"490",17158323,"Maverick Trading",8,4,"",1,0,4,"",5.25
"491",17162400,"FX pips",8,4,"",1,0,4,"",5.25
"492",17172419,"Turbo Trader #2",8,4,"",1,0,4,"",5.25
"493",17178946,"Tuscan Trader: Designed for Real Money",8,4,"",1,0,4,"",5.25
"494",17180519,"Index Pivot System",8,4,"",1,0.14,4,"",5.25
"495",17195152,"Logan",8,4,"",1,0,4,"",5.25
"496",17196089,"$BEAT THE BANK FOREX$",8,4,"",1,0.05,4,"",5.25
"497",17202142,"RT low-risk trending",8,4,"",1,0.39,4,"",5.25
"498",17207330,"Forex618 alt",8,4,"",1,0,4,"",5.25
"499",17210985,"NEUTRAL TRADER",8,4,"",1,0.13,4,"",5.25
"500",17214904,"FOotMOp SP",8,4,"",1,0,4,"",5.25
"501",17223421,"MOBV-Daily",8,4,"",1,0.01,4,"",5.25
"502",17228321,"Yen Scalp",8,4,"",1,0.1,4,"",5.25
"503",17228341,"EuroMoneyMaker",8,4,"",1,0,4,"",5.25
"504",17228379,"YenTrend",8,4,"",1,0,4,"",5.25
"505",17233750,"woowy",8,4,"",1,-0.24,4,"",5.25
"506",17237858,"Dow Breaker",8,4,"",1,0,4,"",5.25
"507",17248077,"Explosive Stocks & Futures",8,4,"",1,0.79,4,"",5.25
"508",17257524,"HPW- High Probability Winning",8,4,"",1,0.12,4,"",5.25
"509",17264171,"Longboard",8,4,"",1,0,4,"",5.25
"510",17264527,"Enhanced Multiple Moving Average",8,4,"",1,0,4,"",5.25
"511",17333270,"System 17333270",8,4,"",1,0,4,"",5.25
"512",17340905,"Pedro",8,4,"",1,0,4,"",5.25
"513",17348699,"Beagle Breakouts",8,4,"",1,-0.03,4,"",5.25
"514",17356111,"Pip Producer - By First4Forex.com",8,4,"",1,0.11,4,"",5.25
"515",17358281,"The Stock Trader",8,4,"",1,0,4,"",5.25
"516",17375941,"Buy Panic",8,4,"",1,0,4,"",5.25
"517",17385487,"Quik Pips",8,4,"",1,0,4,"",5.25
"518",17393407,"Posidon Investement R2K Fund",8,4,"",1,-0.03,4,"",5.25
"519",17393860,"YM emini DOW Master",8,4,"",1,0.01,4,"",5.25
"520",17394845,"ZebCC - TestingOnly",8,4,"",1,0,4,"",5.25
"521",17406189,"Poor and dumb man's secret weapon",8,4,"",1,-0.1,4,"",5.25
"522",17409990,"Bender's S&P Emini crossover",8,4,"",1,0,4,"",5.25
"523",17423361,"Test System (Not for Purchase)",8,4,"",1,0.61,4,"",5.25
"524",17459581,"Metamorphosis",8,4,"",1,0,4,"",5.25
"525",17474231,"Back to Future",8,4,"",1,0,4,"",5.25
"526",17474431,"Pig-Finder",8,4,"",1,0,4,"",5.25
"527",17477929,"BTS Value Trend",8,4,"",1,0.29,4,"",5.25
"528",17481976,"Fox Hole Trading",8,4,"",1,-0.02,4,"",5.25
"529",17484151,"Lucid",8,4,"",1,-0.05,4,"",5.25
"530",17484800,"Yen to be different",8,4,"",1,0,4,"",5.25
"531",17506928,"Trend Trader",8,4,"",1,-0.14,4,"",5.25
"532",17510912,"06 Equities idl",8,4,"",1,0.46,4,"",5.25
"533",17513058,"06 Equities",8,4,"",1,-0.09,4,"",5.25
"534",17522253,"woowy daytrading stocks",8,4,"",1,-0.24,4,"",5.25
"535",17533679,"Upbeat Trading System - Extreme",8,4,"",1,0,4,"",5.25
"536",17539865,"tardency",8,4,"",1,0.3,4,"",5.25
"537",17541029,"Work And Trade",8,4,"",1,-0.08,4,"",5.25
"538",17552677,"Slingshot",8,4,"",1,-0.01,4,"",5.25
"539",17560067,"Capital Management 25pip StopLoss",8,4,"",1,-0.06,4,"",5.25
"540",17572904,"GA",8,4,"",1,0,4,"",5.25
"541",17587861,"rapidfire",8,4,"",1,0,4,"",5.25
"542",17600998,"MC",8,4,"",1,0.02,4,"",5.25
"543",17628529,"profitable stock picks",8,4,"",1,0,4,"",5.25
"544",17644999,"OBSOLETE1",8,4,"",1,-0.01,4,"",5.25
"545",17669974,"The Killer",8,4,"",1,-0.01,4,"",5.25
"546",17683525,"Mathematrading Basket Swing",8,4,"",1,0,4,"",5.25
"547",17696355,"CATAPULT",8,4,"",1,0,4,"",5.25
"548",17727014,"forex euro/usd",8,4,"",1,0,4,"",5.25
"549",17732365,"FX-NeuralPower",8,4,"",1,0.05,4,"",5.25
"550",17747122,"fxcess",8,4,"",1,0,4,"",5.25
"551",17761293,"Strategy test",8,4,"",1,-0.07,4,"",5.25
"552",17784114,"WDT - Discontinued",8,4,"",1,-0.02,4,"",5.25
"553",17797670,"Forex Production",8,4,"",1,0.06,4,"",5.25
"554",17806271,"FX Swing",8,4,"",1,0.02,4,"",5.25
"555",17808918,"Dan's Fundamental Options",8,4,"",1,0,4,"",5.25
"556",17813869,"Event Horizon",8,4,"",1,0.27,4,"",5.25
"557",17851837,"Compounded Money",8,4,"",1,-0.01,4,"",5.25
"558",17872855,"Slingshot w/ Money Management",8,4,"",1,-0.01,4,"",5.25
"559",17873833,"Kirkland5",8,4,"",1,0,4,"",5.25
"560",17894465,"Goofiz Foliage's Future ATM",8,4,"",1,0,4,"",5.25
"561",17894910,"Value Core",8,4,"",1,0.08,4,"",5.25
"562",17904183,"Fox-hunted",8,4,"",1,0,4,"",5.25
"563",17905747,"FX Trend Trading",8,4,"",1,0.06,4,"",5.25
"564",17911349,"Flow Trader FX",8,4,"",1,0.02,4,"",5.25
"565",17912143,"Flow Trader Futures",8,4,"",1,0,4,"",5.25
"566",17912982,"Forex Cash Dispenser",8,4,"",1,-0.03,4,"",5.25
"567",17950761,"T8C",8,4,"",1,0.02,4,"",5.25
"568",17967310,"TaylorTree Farms",8,4,"",1,0.08,4,"",5.25
"569",17991609,"Diversified FX",8,4,"",1,-0.52,4,"",5.25
"570",17991892,"SUITCASE",8,4,"",1,0.09,4,"",5.25
"571",18007879,"ER2 Cash Cow",8,4,"",1,0.01,4,"",5.25
"572",18007888,"TS",8,4,"",1,-0.18,4,"",5.25
"573",18037364,"EOD Swing Trades",8,4,"",1,0.17,4,"",5.25
"574",18038846,"B-Flow",8,4,"",1,0,4,"",5.25
"575",18045167,"calendar2 calendarresearch.com",8,4,"",1,0,4,"",5.25
"576",18046415,"TUT FOREX",8,4,"",1,0,4,"",5.25
"577",18066226,"PinkTree",8,4,"",1,0.02,4,"",5.25
"578",18067338,"Mighty Mini S&P",8,4,"",1,0.02,4,"",5.25
"579",18098979,"KL",8,4,"",1,-0.04,4,"",5.25
"580",18107733,"GeneFunds",8,4,"",1,-0.16,4,"",5.25
"581",18134646,"beat the market",8,4,"",1,0.01,4,"",5.25
"582",18138949,"WhyNot",8,4,"",1,-0.13,4,"",5.25
"583",18139954," The Black Dog Trading System",8,4,"",1,0,4,"",5.25
"584",18154943,"YeKai Swing trader",8,4,"",1,-0.17,4,"",5.25
"585",18171875,"Andy's pick",8,4,"",1,-0.41,4,"",5.25
"586",18172133,"Tradeforexsignals.com",8,4,"",1,0.01,4,"",5.25
"587",18173724,"Forex Fighter GBP/USD",8,4,"",1,-0.01,4,"",5.25
"588",18180169,"LongStockOptions",8,4,"",1,0,4,"",5.25
"589",18189633,"GROWTH STOCK INVESTING",8,4,"",1,0.07,4,"",5.25
"590",18236361,"E-WOLF EMINI",8,4,"",1,-0.35,4,"",5.25
"591",18240579,"Buy/Hold Your Way to Wealth",8,4,"",1,-0.29,4,"",5.25
"592",18243564,"Million Dollar ATM",8,4,"",1,-0.08,4,"",5.25
"593",18264821,"OptionsTimer",8,4,"",1,-0.08,4,"",5.25
"594",18280888,"JDs Aggressive Trader",8,4,"",1,-0.01,4,"",5.25
"595",18295046,"Daily - Fuel Matrix",8,4,"",1,0,4,"",5.25
"596",18297011,"Kondor Futures Trading System",8,4,"",1,0,4,"",5.25
"597",18332925,"Tiger Trader",8,4,"",1,-0.13,4,"",5.25
"598",18339738,"System18339738",8,4,"",1,-0.14,4,"",5.25
"599",18349739,"TA Swing Trader",8,4,"",1,0,4,"",5.25
"600",18351172,"TheGreek",8,4,"",1,-0.09,4,"",5.25
"601",18351866,"Tailgunner Target & Timing Trades",8,4,"",1,0,4,"",5.25
"602",18380700,"OmnitraderII",8,4,"",1,-0.03,4,"",5.25
"603",18421111,"Forex Paycheck",8,4,"",1,0,4,"",5.25
"604",18444376,"Forex Phase IV Platinum",8,4,"",1,0,4,"",5.25
"605",18457632,"Dailyfutures Report",8,4,"",1,0.08,4,"",5.25
"606",18464403,"YM Superior",8,4,"",1,0.1,4,"",5.25
"607",18464635,"Forex Power Signals",8,4,"",1,0,4,"",5.25
"608",18466582,"Strong Trending Stocks on the Pullback",8,4,"",1,0,4,"",5.25
"609",18468496,"WW_Scavenger",8,4,"",1,0,4,"",5.25
"610",18471385,"Swift Pips",8,4,"",1,0,4,"",5.25
"611",18472066,"Fast Swing",8,4,"",1,0.2,4,"",5.25
"612",18483015,"ATS Futures",8,4,"",1,0.01,4,"",5.25
"613",18483170,"Macro Trends",8,4,"",1,0.28,4,"",5.25
"614",18503926,"Riva Seasonal",8,4,"",1,-0.05,4,"",5.25
"615",18510452,"JDs Wealthy Retirement Trader",8,4,"",1,-0.04,4,"",5.25
"616",18538126,"Only for tests:no realist !..",8,4,"",1,-0.14,4,"",5.25
"617",18570303,"System 18570303",8,4,"",1,0.24,4,"",5.25
"618",18579198,"NBC",8,4,"",1,-0.03,4,"",5.25
"619",18596767,"Gold Swing eMini Russell",8,4,"",1,0,4,"",5.25
"620",18613800,"Gold Swing eMini Midcap",8,4,"",1,0,4,"",5.25
"621",18613813,"Gold Swing eMini S&P",8,4,"",1,0,4,"",5.25
"622",18613970,"Gold Survivor eMini Russell",8,4,"",1,-0.07,4,"",5.25
"623",18614217,"Gold DayTrader eMini S&P",8,4,"",1,0,4,"",5.25
"624",18616388,"Going Fishing",8,4,"",1,0,4,"",5.25
"625",18619593,"Trading Explosive Moves",8,4,"",1,0.07,4,"",5.25
"626",18640029,"ITS - Orion",8,4,"",1,0,4,"",5.25
"627",18651454,"Trading Runaway Flags",8,4,"",1,0.1,4,"",5.25
"628",18719764,"FX Momentum Trades",8,4,"",1,-0.03,4,"",5.25
"629",18721141,"ZMS Wealth",8,4,"",1,0,4,"",5.25
"630",18746782,"S&P Synergy",8,4,"",1,0.01,4,"",5.25
"631",18747614,"Balance Point FX",8,4,"",1,0,4,"",5.25
"632",18759106,"ZOB Dax 1",8,4,"",1,0.03,4,"",5.25
"633",18764718,"Balance Point E-Mini S+P",8,4,"",1,0,4,"",5.25
"634",18768345,"FX-Udio Flow",8,4,"",1,0,4,"",5.25
"635",18792744,"Riva Balanced",8,4,"",1,-0.03,4,"",5.25
"636",18797811,"Shekel",8,4,"",1,0,4,"",5.25
"637",18803051,"((()==((() Forex",8,4,"",1,0,4,"",5.25
"638",18806194,"Advantage MCP",8,4,"",1,-0.14,4,"",5.25
"639",18808265,"Intraday FX (Live)",8,4,"",1,-0.09,4,"",5.25
"640",18813564,"Test System",8,4,"",1,-0.03,4,"",5.25
"641",18816209,"not supported",8,4,"",1,0.03,4,"",5.25
"642",18821255,"Keystone ES",8,4,"",1,0,4,"",5.25
"643",18821740,"Keystone ER2",8,4,"",1,0,4,"",5.25
"644",18843731,"Seleukos Energy Futures",8,4,"",1,0.04,4,"",5.25
"645",18856551,"Penny Stock Picks Guaranteed",8,4,"",1,-0.02,4,"",5.25
"646",18868195,"Mad Forex Signal",8,4,"",1,-0.16,4,"",5.25
"647",18871719,"EveryTime",8,4,"",1,-0.1,4,"",5.25
"648",18879922,"Futures Global Strategy",8,4,"",1,0,4,"",5.25
"649",18889081,"Seleukos Intraday Currency System",8,4,"",1,-0.12,4,"",5.25
"650",18914620,"XXX",8,4,"",1,0.12,4,"",5.25
"651",18928694,"DJ&NASDAQ Neuro E-mini intraday",8,4,"",1,0,4,"",5.25
"652",18936145,"Discontinued",8,4,"",1,0,4,"",5.25
"653",18936213,"Interlink Trading",8,4,"",1,0.29,4,"",5.25
"654",18936667,"Lotus Q2 Small Cap Equity Weekly",8,4,"",1,0.02,4,"",5.25
"655",18942624,"princeton capital trading",8,4,"",1,0.15,4,"",5.25
"656",18944228,"Forex Killer",8,4,"",1,0,4,"",5.25
"657",18944604,"Daily Forex Patterns Seleukos",8,4,"",1,0.07,4,"",5.25
"658",18979673,"pipfriend",8,4,"",1,0,4,"",5.25
"659",18987816,"FX Trend 1",8,4,"",1,-0.21,4,"",5.25
"660",18989367,"STG Income Fund",8,4,"",1,0,4,"",5.25
"661",18994566,"Gold Zero",8,4,"",1,0,4,"",5.25
"662",19010454,"Seleukos Index Futures",8,4,"",1,-0.21,4,"",5.25
"663",19022124,"MaliskArt",8,4,"",1,0.11,4,"",5.25
"664",19024784,"*AIKIDO*",8,4,"",1,-0.06,4,"",5.25
"665",19031926,"FX-Momentum",8,4,"",1,0,4,"",5.25
"666",19039479,"Test1",8,4,"",1,0,4,"",5.25
"667",19045979,"Synergistic Investing",8,4,"",1,0,4,"",5.25
"668",19053315,"PeaceOfMind Futures",8,4,"",1,0,4,"",5.25
"669",19058725,"Tradeadvise",8,4,"",1,0,4,"",5.25
"670",19080715,"2%WEEKLY TARGET",8,4,"",1,0,4,"",5.25
"671",19095888,"Euvon Opportunities",8,4,"",1,-0.11,4,"",5.25
"672",19109079,"Notable Nasdaq Mini",8,4,"",1,0,4,"",5.25
"673",19109149,"Master Mini S&P",8,4,"",1,-0.1,4,"",5.25
"674",19116629,"FUTUBOLSA",8,4,"",1,-0.02,4,"",5.25
"675",19122495,"PeaceOfMind Stocks",8,4,"",1,-0.11,4,"",5.25
"676",19130869,"ScalperFive",8,4,"",1,0.01,4,"",5.25
"677",19133204,"ER2 Time Series Forecasting",8,4,"",1,0,4,"",5.25
"678",19139150,"PeaceOfMind Options",8,4,"",1,0,4,"",5.25
"679",19149293,"R2H: Russell's Rotational Hedge R2Hedge",8,4,"",1,0.14,4,"",5.25
"680",19164578,"Awesome Forex Alerts",8,4,"",1,-0.03,4,"",5.25
"681",19180384,"testing 44",8,4,"",1,-0.02,4,"",5.25
"682",19219203,"Equity Equilibrium",8,4,"",1,0.03,4,"",5.25
"683",19222004,"Rapture FX",8,4,"",1,-0.05,4,"",5.25
"684",19225912,"able trade",8,4,"",1,0,4,"",5.25
"685",19256799,"ScalperOne",8,4,"",1,0,4,"",5.25
"686",19262349,"Abandoned",8,4,"",1,0,4,"",5.25
"687",19288016,"True Dreams system",8,4,"",1,-0.16,4,"",5.25
"688",19293138,"Do not subscribe: testing for automation",8,4,"",1,0,4,"",5.25
"689",19298039,"Super Swing Trading - Forex",8,4,"",1,0,4,"",5.25
"690",19310870,"OptionTechs",8,4,"",1,0,4,"",5.25
"691",19320820,"CupwHandleDblBottom",8,4,"",1,0.09,4,"",5.25
"692",19322070,"Portfolio Picker",8,4,"",1,0,4,"",5.25
"693",19331809,"test test test",8,4,"",1,0,4,"",5.25
"694",19338456,"SlowPoke",8,4,"",1,-0.11,4,"",5.25
"695",19347171,"Gold SwingTrader Futures Portfolio",8,4,"",1,0.17,4,"",5.25
"696",19352326,"Nirvana",8,4,"",1,0,4,"",5.25
"697",19358533,"ER2 Day Trader",8,4,"",1,-0.08,4,"",5.25
"698",19379174,"ES Day Trader",8,4,"",1,0.21,4,"",5.25
"699",19383288,"Cheap Stocks with Expensive Charts",8,4,"",1,-0.18,4,"",5.25
"700",19410874,"Gold SWT Daily Stocks Portfolio",8,4,"",1,-0.04,4,"",5.25
"701",19421483,"Low Risk Forex",8,4,"",1,0,4,"",5.25
"702",19422442,"Tardis FX",8,4,"",1,0,4,"",5.25
"703",19440034,"WK Stock Trading",8,4,"",1,0.16,4,"",5.25
"704",19440909,"LFX I",8,4,"",1,0,4,"",5.25
"705",19442572,"MMA",8,4,"",1,0,4,"",5.25
"706",19443049,"Axe nicely",8,4,"",1,-0.05,4,"",5.25
"707",19450522,"Total Bankruptcy",8,4,"",1,0,4,"",5.25
"708",19460736,"St",8,4,"",1,0.1,4,"",5.25
"709",19475437,"Trend Toast",8,4,"",1,-0.07,4,"",5.25
"710",19485084,"Cold Pizza",8,4,"",1,0.19,4,"",5.25
"711",19516648,"Palladin",8,4,"",1,0,4,"",5.25
"712",19550151,"DIAboliczx",8,4,"",1,0.13,4,"",5.25
"713",19562076,"NextGen Trading",8,4,"",1,0.43,4,"",5.25
"714",19579970,"Discontinued",8,4,"",1,-0.07,4,"",5.25
"715",19587752,"Dow Swing Trade",8,4,"",1,0,4,"",5.25
"716",19594507,"Elder5 eRL",8,4,"",1,0,4,"",5.25
"717",19607357,"delta-Signal FX",8,4,"",1,0,4,"",5.25
"718",19608318,"high probability",8,4,"",1,0,4,"",5.25
"719",19610384,"Limit trader",8,4,"",1,0.28,4,"",5.25
"720",19646825,"Vinchou forex",8,4,"",1,0,4,"",5.25
"721",19690066,"TF Forex",8,4,"",1,0,4,"",5.25
"722",19690522,"MechMini",8,4,"",1,0,4,"",5.25
"723",19695800,"Birdie Birdie Par Par",8,4,"",1,0,4,"",5.25
"724",19717922,"ER/ES DayTrade Portfolio",8,4,"",1,0,4,"",5.25
"725",19719428,"A Goofizer's Options System",8,4,"",1,0,4,"",5.25
"726",19719440,"S&P 500 Decimator",8,4,"",1,0,4,"",5.25
"727",19741244,"AMEGAN",8,4,"",1,0,4,"",5.25
"728",19769167,"TheOpenFund L.P. - Forex System",8,4,"",1,0,4,"",5.25
"729",19786947,"Seleukos Currency Overnight Portfolio",8,4,"",1,0.23,4,"",5.25
"730",19787679,"GoWithTheFlow",8,4,"",1,-0.07,4,"",5.25
"731",19792309,"Global Macro",8,4,"",1,0.01,4,"",5.25
"732",19793279,"* Forex Starlet * (FREE)",8,4,"",1,0,4,"",5.25
"733",19808382,"Forex Trading Signals",8,4,"",1,0,4,"",5.25
"734",19811124,"ES/NQ - COMBI",8,4,"",1,0,4,"",5.25
"735",19817589,"Traders Delight",8,4,"",1,0,4,"",5.25
"736",19835772,"DPRussell",8,4,"",1,0.21,4,"",5.25
"737",19841066,"rydex 500",8,4,"",1,0,4,"",5.25
"738",19886118,"Gold Arrow",8,4,"",1,-0.01,4,"",5.25
"739",19909273,"Profitable Nasdaq 100 stocks swing",8,4,"",1,0,4,"",5.25
